service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,fromFile,day,stop_name,delay_mins
2022-04-09,64,Inbound,55214975,730,unvpk,5,Endpoint,Schedule,1900-01-02T01:02:00Z,1900-01-02T01:06:36Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,4.6
2022-04-09,64,Outbound,55214948,730,unvpk,1,Startpoint,Schedule,1900-01-01T05:20:00Z,1900-01-01T05:27:34Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,7.57
2022-04-09,64,Outbound,55214948,1123,cntsq,2,Midpoint,Schedule,1900-01-01T05:22:00Z,1900-01-01T05:29:10Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,7.17
2022-04-09,64,Outbound,55214948,1190,alrmp,3,Midpoint,Schedule,1900-01-01T05:25:00Z,1900-01-01T05:36:30Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,11.5
2022-04-09,64,Outbound,55214948,1195,union,4,Midpoint,Schedule,1900-01-01T05:29:00Z,1900-01-01T05:38:23Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,9.38
2022-04-09,64,Outbound,55214948,1214,oaksq,5,Endpoint,Schedule,1900-01-01T05:40:00Z,1900-01-01T05:47:12Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,7.2
2022-04-09,64,Outbound,55214950,730,unvpk,1,Startpoint,Schedule,1900-01-01T06:20:00Z,1900-01-01T06:20:16Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,0.27
2022-04-09,64,Outbound,55214950,1123,cntsq,2,Midpoint,Schedule,1900-01-01T06:22:00Z,1900-01-01T06:22:53Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,0.88
2022-04-09,64,Outbound,55214950,1190,alrmp,3,Midpoint,Schedule,1900-01-01T06:25:00Z,1900-01-01T06:29:47Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,4.78
2022-04-09,64,Outbound,55214950,1195,union,4,Midpoint,Schedule,1900-01-01T06:29:00Z,1900-01-01T06:32:48Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,3.8
2022-04-09,64,Outbound,55214950,1214,oaksq,5,Endpoint,Schedule,1900-01-01T06:40:00Z,1900-01-01T06:43:39Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,3.65
2022-04-09,64,Outbound,55214952,730,unvpk,1,Startpoint,Schedule,1900-01-01T07:20:00Z,1900-01-01T07:22:52Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,2.87
2022-04-09,64,Outbound,55214952,1123,cntsq,2,Midpoint,Schedule,1900-01-01T07:22:00Z,1900-01-01T07:24:17Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,2.28
2022-04-09,64,Outbound,55214952,1190,alrmp,3,Midpoint,Schedule,1900-01-01T07:26:00Z,1900-01-01T07:30:27Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,4.45
2022-04-09,64,Outbound,55214952,1195,union,4,Midpoint,Schedule,1900-01-01T07:30:00Z,1900-01-01T07:33:11Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,3.18
2022-04-09,64,Outbound,55214952,1214,oaksq,5,Endpoint,Schedule,1900-01-01T07:42:00Z,1900-01-01T07:43:46Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,1.77
2022-04-09,64,Outbound,55214954,730,unvpk,1,Startpoint,Schedule,1900-01-01T08:20:00Z,1900-01-01T08:20:41Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,0.68
2022-04-09,64,Outbound,55214954,1123,cntsq,2,Midpoint,Schedule,1900-01-01T08:22:00Z,1900-01-01T08:22:53Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,0.88
2022-04-09,64,Outbound,55214954,1190,alrmp,3,Midpoint,Schedule,1900-01-01T08:26:00Z,1900-01-01T08:28:48Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,2.8
2022-04-09,64,Outbound,55214954,1195,union,4,Midpoint,Schedule,1900-01-01T08:30:00Z,1900-01-01T08:31:25Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,1.42
2022-04-09,64,Outbound,55214954,1214,oaksq,5,Endpoint,Schedule,1900-01-01T08:42:00Z,1900-01-01T08:43:49Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,1.82
2022-04-09,64,Outbound,55214956,730,unvpk,1,Startpoint,Schedule,1900-01-01T09:20:00Z,1900-01-01T09:20:32Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,0.53
2022-04-09,64,Outbound,55214956,1123,cntsq,2,Midpoint,Schedule,1900-01-01T09:22:00Z,1900-01-01T09:22:56Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,0.93
2022-04-09,64,Outbound,55214956,1190,alrmp,3,Midpoint,Schedule,1900-01-01T09:26:00Z,1900-01-01T09:30:29Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,4.48
2022-04-09,64,Outbound,55214956,1195,union,4,Midpoint,Schedule,1900-01-01T09:31:00Z,1900-01-01T09:32:59Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,1.98
2022-04-09,64,Outbound,55214956,1214,oaksq,5,Endpoint,Schedule,1900-01-01T09:44:00Z,1900-01-01T09:45:08Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,1.13
2022-04-09,64,Outbound,55214977,730,unvpk,1,Startpoint,Schedule,1900-01-01T10:25:00Z,1900-01-01T10:31:10Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,6.17
2022-04-09,64,Outbound,55214977,1123,cntsq,2,Midpoint,Schedule,1900-01-01T10:27:00Z,1900-01-01T10:33:42Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,6.7
2022-04-09,64,Outbound,55214977,1190,alrmp,3,Midpoint,Schedule,1900-01-01T10:32:00Z,1900-01-01T10:40:38Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,8.63
2022-04-09,64,Outbound,55214977,1195,union,4,Midpoint,Schedule,1900-01-01T10:38:00Z,1900-01-01T10:45:14Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,7.23
2022-04-09,64,Outbound,55214977,1214,oaksq,5,Endpoint,Schedule,1900-01-01T10:54:00Z,1900-01-01T10:59:00Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,5
2022-04-09,64,Outbound,55214979,730,unvpk,1,Startpoint,Schedule,1900-01-01T11:35:00Z,1900-01-01T11:34:50Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,-0.17
2022-04-09,64,Outbound,55214979,1123,cntsq,2,Midpoint,Schedule,1900-01-01T11:37:00Z,1900-01-01T11:36:34Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,-0.43
2022-04-09,64,Outbound,55214979,1190,alrmp,3,Midpoint,Schedule,1900-01-01T11:42:00Z,1900-01-01T11:43:13Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,1.22
2022-04-09,64,Outbound,55214979,1195,union,4,Midpoint,Schedule,1900-01-01T11:48:00Z,1900-01-01T11:47:46Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,-0.23
2022-04-09,64,Outbound,55214979,1214,oaksq,5,Endpoint,Schedule,1900-01-01T12:04:00Z,1900-01-01T12:00:00Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,-4
2022-04-09,64,Outbound,55214981,730,unvpk,1,Startpoint,Schedule,1900-01-01T12:45:00Z,1900-01-01T12:43:13Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,-1.78
2022-04-09,64,Outbound,55214981,1123,cntsq,2,Midpoint,Schedule,1900-01-01T12:47:00Z,1900-01-01T12:52:20Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,5.33
2022-04-09,64,Outbound,55214981,1190,alrmp,3,Midpoint,Schedule,1900-01-01T12:52:00Z,1900-01-01T13:02:55Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,10.92
2022-04-09,64,Outbound,55214981,1195,union,4,Midpoint,Schedule,1900-01-01T12:58:00Z,1900-01-01T13:07:54Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,9.9
2022-04-09,64,Outbound,55214981,1214,oaksq,5,Endpoint,Schedule,1900-01-01T13:14:00Z,1900-01-01T13:22:42Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,8.7
2022-04-09,64,Outbound,55214983,730,unvpk,1,Startpoint,Schedule,1900-01-01T13:55:00Z,1900-01-01T14:07:37Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,12.62
2022-04-09,64,Outbound,55214983,1123,cntsq,2,Midpoint,Schedule,1900-01-01T13:57:00Z,1900-01-01T14:10:10Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,13.17
2022-04-09,64,Outbound,55214983,1190,alrmp,3,Midpoint,Schedule,1900-01-01T14:02:00Z,1900-01-01T14:19:21Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,17.35
2022-04-09,64,Outbound,55214983,1195,union,4,Midpoint,Schedule,1900-01-01T14:08:00Z,1900-01-01T14:22:55Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,14.92
2022-04-09,64,Outbound,55214983,1214,oaksq,5,Endpoint,Schedule,1900-01-01T14:24:00Z,1900-01-01T14:35:43Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,11.72
2022-04-09,64,Outbound,55214958,730,unvpk,1,Startpoint,Schedule,1900-01-01T15:05:00Z,1900-01-01T15:14:36Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,9.6
2022-04-09,64,Outbound,55214958,1123,cntsq,2,Midpoint,Schedule,1900-01-01T15:07:00Z,1900-01-01T15:16:37Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,9.62
2022-04-09,64,Outbound,55214958,1190,alrmp,3,Midpoint,Schedule,1900-01-01T15:12:00Z,1900-01-01T15:25:08Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,13.13
2022-04-09,64,Outbound,55214958,1195,union,4,Midpoint,Schedule,1900-01-01T15:18:00Z,1900-01-01T15:29:54Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,11.9
2022-04-09,64,Outbound,55214958,1214,oaksq,5,Endpoint,Schedule,1900-01-01T15:34:00Z,1900-01-01T15:47:47Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,13.78
2022-04-09,64,Outbound,55214960,730,unvpk,1,Startpoint,Schedule,1900-01-01T16:15:00Z,,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,
2022-04-09,64,Outbound,55214960,1123,cntsq,2,Midpoint,Schedule,1900-01-01T16:17:00Z,,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,
2022-04-09,64,Outbound,55214960,1190,alrmp,3,Midpoint,Schedule,1900-01-01T16:22:00Z,,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,
2022-04-09,64,Outbound,55214960,1195,union,4,Midpoint,Schedule,1900-01-01T16:28:00Z,,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,
2022-04-09,64,Outbound,55214960,1214,oaksq,5,Endpoint,Schedule,1900-01-01T16:44:00Z,1900-01-01T17:02:21Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,18.35
2022-04-09,64,Outbound,55214962,730,unvpk,1,Startpoint,Schedule,1900-01-01T17:25:00Z,1900-01-01T17:35:39Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,10.65
2022-04-09,64,Outbound,55214962,1123,cntsq,2,Midpoint,Schedule,1900-01-01T17:27:00Z,1900-01-01T17:37:24Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,10.4
2022-04-09,64,Outbound,55214962,1190,alrmp,3,Midpoint,Schedule,1900-01-01T17:32:00Z,1900-01-01T17:43:04Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,11.07
2022-04-09,64,Outbound,55214962,1195,union,4,Midpoint,Schedule,1900-01-01T17:38:00Z,1900-01-01T17:48:48Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,10.8
2022-04-09,64,Outbound,55214962,1214,oaksq,5,Endpoint,Schedule,1900-01-01T17:53:00Z,1900-01-01T18:01:02Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,8.03
2022-04-09,64,Outbound,55214964,730,unvpk,1,Startpoint,Schedule,1900-01-01T18:40:00Z,1900-01-01T18:39:51Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,-0.15
2022-04-09,64,Outbound,55214964,1123,cntsq,2,Midpoint,Schedule,1900-01-01T18:42:00Z,1900-01-01T18:42:25Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,0.42
2022-04-09,64,Outbound,55214964,1190,alrmp,3,Midpoint,Schedule,1900-01-01T18:47:00Z,1900-01-01T18:49:27Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,2.45
2022-04-09,64,Outbound,55214964,1195,union,4,Midpoint,Schedule,1900-01-01T18:52:00Z,1900-01-01T18:53:45Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,1.75
2022-04-09,64,Outbound,55214964,1214,oaksq,5,Endpoint,Schedule,1900-01-01T19:06:00Z,1900-01-01T19:09:18Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,3.3
2022-04-09,64,Outbound,55214966,730,unvpk,1,Startpoint,Schedule,1900-01-01T19:55:00Z,1900-01-01T19:55:54Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,0.9
2022-04-09,64,Outbound,55214966,1123,cntsq,2,Midpoint,Schedule,1900-01-01T19:57:00Z,1900-01-01T19:58:05Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,1.08
2022-04-09,64,Outbound,55214966,1190,alrmp,3,Midpoint,Schedule,1900-01-01T20:02:00Z,1900-01-01T20:04:27Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,2.45
2022-04-09,64,Outbound,55214966,1195,union,4,Midpoint,Schedule,1900-01-01T20:07:00Z,1900-01-01T20:08:08Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,1.13
2022-04-09,64,Outbound,55214966,1214,oaksq,5,Endpoint,Schedule,1900-01-01T20:21:00Z,1900-01-01T20:33:24Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,12.4
2022-04-09,64,Outbound,55214968,730,unvpk,1,Startpoint,Schedule,1900-01-01T21:00:00Z,1900-01-01T21:00:17Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,0.28
2022-04-09,64,Outbound,55214968,1123,cntsq,2,Midpoint,Schedule,1900-01-01T21:02:00Z,1900-01-01T21:02:56Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,0.93
2022-04-09,64,Outbound,55214968,1190,alrmp,3,Midpoint,Schedule,1900-01-01T21:07:00Z,1900-01-01T21:10:52Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,3.87
2022-04-09,64,Outbound,55214968,1195,union,4,Midpoint,Schedule,1900-01-01T21:12:00Z,1900-01-01T21:15:47Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,3.78
2022-04-09,64,Outbound,55214968,1214,oaksq,5,Endpoint,Schedule,1900-01-01T21:26:00Z,1900-01-01T21:26:29Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,0.48
2022-04-09,64,Outbound,55214970,730,unvpk,1,Startpoint,Schedule,1900-01-01T22:00:00Z,1900-01-01T22:08:29Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,8.48
2022-04-09,64,Outbound,55214970,1123,cntsq,2,Midpoint,Schedule,1900-01-01T22:02:00Z,1900-01-01T22:10:32Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,8.53
2022-04-09,64,Outbound,55214970,1190,alrmp,3,Midpoint,Schedule,1900-01-01T22:07:00Z,1900-01-01T22:18:12Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,11.2
2022-04-09,64,Outbound,55214970,1195,union,4,Midpoint,Schedule,1900-01-01T22:12:00Z,1900-01-01T22:21:48Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,9.8
2022-04-09,64,Outbound,55214970,1214,oaksq,5,Endpoint,Schedule,1900-01-01T22:26:00Z,1900-01-01T22:35:45Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,9.75
2022-04-09,64,Outbound,55214972,730,unvpk,1,Startpoint,Schedule,1900-01-01T23:00:00Z,1900-01-01T23:08:27Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,8.45
2022-04-09,64,Outbound,55214972,1123,cntsq,2,Midpoint,Schedule,1900-01-01T23:02:00Z,1900-01-01T23:10:28Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,8.47
2022-04-09,64,Outbound,55214972,1190,alrmp,3,Midpoint,Schedule,1900-01-01T23:07:00Z,1900-01-01T23:16:46Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,9.77
2022-04-09,64,Outbound,55214972,1195,union,4,Midpoint,Schedule,1900-01-01T23:12:00Z,1900-01-01T23:19:31Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,7.52
2022-04-09,64,Outbound,55214972,1214,oaksq,5,Endpoint,Schedule,1900-01-01T23:24:00Z,1900-01-01T23:30:26Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,6.43
2022-04-09,64,Outbound,55214974,730,unvpk,1,Startpoint,Schedule,1900-01-02T00:05:00Z,1900-01-02T00:06:25Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Franklin St @ Sidney St,1.42
2022-04-09,64,Outbound,55214974,1123,cntsq,2,Midpoint,Schedule,1900-01-02T00:07:00Z,1900-01-02T00:09:42Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Green St @ Magazine St,2.7
2022-04-09,64,Outbound,55214974,1190,alrmp,3,Midpoint,Schedule,1900-01-02T00:12:00Z,1900-01-02T00:15:04Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,3.07
2022-04-09,64,Outbound,55214974,1195,union,4,Midpoint,Schedule,1900-01-02T00:17:00Z,1900-01-02T00:19:02Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,2.03
2022-04-09,64,Outbound,55214974,1214,oaksq,5,Endpoint,Schedule,1900-01-02T00:29:00Z,1900-01-02T00:30:16Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,1.27
2022-04-09,64,Outbound,55214976,1060,cntsq,1,Startpoint,Schedule,1900-01-02T01:05:00Z,1900-01-02T01:09:17Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Magazine St @ Green St,4.28
2022-04-09,64,Outbound,55214976,1190,alrmp,2,Midpoint,Schedule,1900-01-02T01:09:00Z,1900-01-02T02:21:23Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Seattle St,72.38
2022-04-09,64,Outbound,55214976,1195,union,3,Midpoint,Schedule,1900-01-02T01:13:00Z,1900-01-02T02:24:03Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Cambridge St @ Emery Rd,71.05
2022-04-09,64,Outbound,55214976,1214,oaksq,4,Endpoint,Schedule,1900-01-02T01:26:00Z,,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,9,Faneuil St @ Oak Square,
2022-04-10,64,Inbound,55221282,1214,oaksq,1,Startpoint,Schedule,1900-01-01T08:47:00Z,1900-01-01T08:46:54Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Faneuil St @ Oak Square,-0.1
2022-04-10,64,Inbound,55221282,1110,union,2,Midpoint,Schedule,1900-01-01T08:57:00Z,1900-01-01T08:58:00Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,N Beacon St @ Cambridge St,1
2022-04-10,64,Inbound,55221282,1116,alrmp,3,Midpoint,Schedule,1900-01-01T09:01:00Z,1900-01-01T09:03:46Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Cambridge St @ Mass Pike Exit,2.77
2022-04-10,64,Inbound,55221282,1059,cntsq,4,Midpoint,Schedule,1900-01-01T09:07:00Z,1900-01-01T09:07:14Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,River St @ Green St,0.23
2022-04-10,64,Inbound,55221282,730,unvpk,5,Endpoint,Schedule,1900-01-01T09:13:00Z,1900-01-01T09:10:30Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Franklin St @ Sidney St,-2.5
2022-04-10,64,Inbound,55221284,1214,oaksq,1,Startpoint,Schedule,1900-01-01T09:45:00Z,1900-01-01T09:45:08Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Faneuil St @ Oak Square,0.13
2022-04-10,64,Inbound,55221284,1110,union,2,Midpoint,Schedule,1900-01-01T09:55:00Z,1900-01-01T09:55:11Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,N Beacon St @ Cambridge St,0.18
2022-04-10,64,Inbound,55221284,1116,alrmp,3,Midpoint,Schedule,1900-01-01T09:59:00Z,1900-01-01T10:04:30Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Cambridge St @ Mass Pike Exit,5.5
2022-04-10,64,Inbound,55221284,1059,cntsq,4,Midpoint,Schedule,1900-01-01T10:07:00Z,1900-01-01T10:10:01Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,River St @ Green St,3.02
2022-04-10,64,Inbound,55221284,730,unvpk,5,Endpoint,Schedule,1900-01-01T10:12:00Z,1900-01-01T10:14:49Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Franklin St @ Sidney St,2.82
2022-04-10,64,Inbound,55221286,1214,oaksq,1,Startpoint,Schedule,1900-01-01T10:49:00Z,1900-01-01T10:49:12Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Faneuil St @ Oak Square,0.2
2022-04-10,64,Inbound,55221286,1110,union,2,Midpoint,Schedule,1900-01-01T10:59:00Z,1900-01-01T11:01:18Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,N Beacon St @ Cambridge St,2.3
2022-04-10,64,Inbound,55221286,1116,alrmp,3,Midpoint,Schedule,1900-01-01T11:05:00Z,1900-01-01T11:06:27Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Cambridge St @ Mass Pike Exit,1.45
2022-04-10,64,Inbound,55221286,1059,cntsq,4,Midpoint,Schedule,1900-01-01T11:13:00Z,1900-01-01T11:10:56Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,River St @ Green St,-2.07
2022-04-10,64,Inbound,55221286,730,unvpk,5,Endpoint,Schedule,1900-01-01T11:18:00Z,1900-01-01T11:21:40Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Franklin St @ Sidney St,3.67
2022-04-10,64,Inbound,55221288,1214,oaksq,1,Startpoint,Schedule,1900-01-01T11:55:00Z,1900-01-01T11:55:01Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Faneuil St @ Oak Square,0.02
2022-04-10,64,Inbound,55221288,1110,union,2,Midpoint,Schedule,1900-01-01T12:05:00Z,1900-01-01T12:06:08Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,N Beacon St @ Cambridge St,1.13
2022-04-10,64,Inbound,55221288,1116,alrmp,3,Midpoint,Schedule,1900-01-01T12:11:00Z,1900-01-01T12:12:51Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Cambridge St @ Mass Pike Exit,1.85
2022-04-10,64,Inbound,55221288,1059,cntsq,4,Midpoint,Schedule,1900-01-01T12:19:00Z,1900-01-01T12:17:30Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,River St @ Green St,-1.5
2022-04-10,64,Inbound,55221288,730,unvpk,5,Endpoint,Schedule,1900-01-01T12:24:00Z,1900-01-01T12:23:09Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-04.csv,10,Franklin St @ Sidney St,-0.85
